,idx,beta,pval,cilb,ciub,i2,tau2,symbol
ENSG00000103495.12,17071,0.523267896863714,1.14695210646055e-11,0.372151727457651,0.674384066269777,95.7416788496002,0.11764598349368,MAZ
ENSG00000125826.18,20280,0.5026118793604,1.24453971959879e-11,0.357208301131514,0.648015457589286,96.66607886318,0.111061235371926,RBCK1
ENSG00000050344.8,25197,1.29284140081728,1.96498776346403e-11,0.915128897069263,1.67055390456531,98.1182189972679,0.794356486156502,NFE2L3
ENSG00000167625.9,10662,0.376687654893978,4.22505354211446e-11,0.264756420790441,0.488618888997514,94.9126954652979,0.0660032998046826,ZNF526
ENSG00000179886.5,15137,0.62989274683276,7.46750017742387e-11,0.440278890821184,0.819506602844336,96.4926495931846,0.193979083149144,TIGD5
ENSG00000220201.6,30464,0.656750507626296,1.22084507663636e-10,0.456771674192887,0.856729341059705,89.6749885237292,0.196281656171053,ZGLP1
ENSG00000010244.15,15999,0.342638424188558,2.27288121775381e-10,0.236742186019249,0.448534662357868,97.0749440248091,0.0601749144253785,ZNF207
ENSG00000129173.11,12556,2.51229249615463,2.3118006947573e-10,1.73552000939525,3.28906498291401,98.0686857399079,3.29724589252604,E2F8
ENSG00000156469.7,21687,0.533278937696379,2.42987051969186e-10,0.368195109316954,0.698362766075804,97.4526196073582,0.150406575925925,MTERF3
ENSG00000167491.16,14202,0.387342933175586,4.952836023215e-10,0.265300169492742,0.50938569685843,95.5170153231305,0.0779481906533599,GATAD2A
ENSG00000078900.13,30388,1.70525362112885,8.87306701598017e-10,1.15989105223309,2.2506161900246,96.4284633955678,1.62674008066766,TP73
ENSG00000171540.7,28289,2.74847660915047,1.19797372038058e-09,1.86254582259469,3.63440739570625,92.4709578898325,3.76900203744074,OTP
ENSG00000142528.14,15437,0.465267383522338,1.33392207247553e-09,0.314868463327039,0.615666303717638,97.2276948586153,0.126921518814173,ZNF473
ENSG00000137309.18,27010,1.29174127856635,1.36408485577596e-09,0.873934694580036,1.70954786255267,98.0670747030822,0.948033399289638,HMGA1
ENSG00000179528.14,8821,1.53775770291925,1.37305778196857e-09,1.04029187695158,2.03522352888693,97.5504453777221,1.36178274328887,LBX2
ENSG00000260428.2,15909,1.10951709456789,1.57931536088365e-09,0.749246180475225,1.46978800866056,92.5610691033713,0.616551899173122,SCX
ENSG00000166987.13,3677,0.314665602385164,1.65894270366504e-09,0.212355946526134,0.416975258244193,88.5387602110365,0.0485304419689971,MBD6
ENSG00000144485.9,27497,1.09661521982981,1.88496976940165e-09,0.738836708262114,1.45439373139751,97.1232766223155,0.694892693940446,HES6
ENSG00000205250.7,21018,0.358384414870089,2.63855670306898e-09,0.240382844381137,0.476385985359041,96.382440573063,0.0723678586525253,E2F4
ENSG00000173894.9,25398,1.7267651759272,2.71005598891566e-09,1.157792607409,2.29573774444541,98.4481321215976,1.79628074962278,CBX2
ENSG00000176887.6,14263,3.34309932779388,3.2028442729684e-09,2.2364413780001,4.44975727758767,96.8710289506058,6.60436456335414,SOX11
ENSG00000171425.8,22605,0.618615387061454,3.43466172149678e-09,0.413438089974842,0.823792684148066,96.4649361851635,0.225033279144467,ZNF581
ENSG00000020256.18,8930,0.546879377978634,3.84484181666914e-09,0.364921764896795,0.728836991060473,98.1929708560496,0.186275581805067,ZFP64
ENSG00000126778.8,29111,2.32807449268791,3.97789824649585e-09,1.55273769921507,3.10341128616075,97.5465363967489,3.24726182012349,SIX1
ENSG00000120963.10,7565,0.309290058308471,3.99093683782737e-09,0.206275305559062,0.41230481105788,94.9585553783162,0.0557977937475191,ZNF706
ENSG00000100426.6,30327,0.449187150038313,4.2250823206122e-09,0.299336774703235,0.599037525373391,95.9343711634584,0.119589631295452,ZBED4
ENSG00000011243.16,9453,0.332624240873791,4.94083855462882e-09,0.2211668068119,0.444081674935682,91.720034096202,0.0582210037446922,AKAP8L
ENSG00000005801.15,6602,0.426032671159078,5.10432723171512e-09,0.283143111161803,0.568922231156353,96.2463789379801,0.10702204245477,ZNF195
ENSG00000197483.9,13741,0.29154198007153,5.96516271632428e-09,0.193322977740809,0.389760982402252,82.5686540235523,0.0417812401797396,ZNF628
ENSG00000188290.9,11525,1.01028902659634,8.14251989489294e-09,0.666843258298902,1.35373479489377,94.931196314827,0.61019279349612,HES4
ENSG00000185252.16,14082,0.557994340514464,8.33883513823727e-09,0.368172941483304,0.747815739545623,97.2055783356675,0.198788371014064,ZNF74
ENSG00000105732.11,23179,0.278614763524987,9.63382201688764e-09,0.183430891356618,0.373798635693356,90.9822593491768,0.043776126204958,ZNF574
