,idx,beta,pval,cilb,ciub,i2,tau2
GATA1,30114,-1.27733205968938,0.000352009637534039,-1.97787892923836,-0.576785190140408,95.4002287715379,2.46424463056529
GTF2E2,22904,0.290191284001819,0.000374165266855455,0.130321151501171,0.450061416502467,96.9964356206321,0.140198594254799
ZNF777,3287,0.179442540869436,0.000383550499174153,0.0804039668472808,0.278481114891592,94.2785581880405,0.0513963096399271
ZNF514,28138,0.334645717990209,0.000425299837625938,0.148516727771319,0.520774708209098,96.0216673447877,0.182905657928518
TBX3,14914,-1.1443278082096,0.000435392959183902,-1.78192504399485,-0.506730572424342,99.0625877210446,2.31303006641372
CEBPG,26857,0.312175378581454,0.000440908321890306,0.138071902691263,0.486278854471646,97.5856702654666,0.17083017154675
CHD7,20558,0.408287651087043,0.000454912711458997,0.180041379716818,0.636533922457268,96.6061100745746,0.27196247261177
HCFC1,19929,0.256837002606004,0.000470833108468133,0.112880275984343,0.400793729227666,95.7913271732841,0.106903727569
ZNF513,24749,0.196783523087905,0.000481225123435713,0.0863025256419718,0.307264520533838,92.9922037941996,0.0628767066281133
NFXL1,5363,0.304667687117989,0.0004818139761793,0.13360082064407,0.475734553591908,96.9748559515204,0.16131622351006
ZNF280D,7257,-0.234815051966303,0.000563721013291239,-0.36827301424652,-0.101357089686086,96.0861936143901,0.090810501130749
NFYA,27919,0.275298022759203,0.00057400595780668,0.118609424190484,0.431986621327923,97.0792445935634,0.13162353816371
HMG20B,13212,0.324014101982082,0.000626649994518787,0.138314878697261,0.509713325266903,97.4692684021559,0.18278464741193
ZNF521,29091,-0.952253128200266,0.000653775289044299,-1.49985790601833,-0.4046483503822,98.7916535399287,1.70384624432013
ZNF626,13746,-0.893119066621215,0.000654890607164533,-1.40678817880632,-0.379449954436114,99.2891932924466,1.52419054450381
NFATC1,7562,-0.539013048652664,0.000675437974106693,-0.849791025562911,-0.228235071742416,97.4041098517485,0.51994136094587
SNIP1,10883,-0.133743272746179,0.000687967536461175,-0.210969706998197,-0.0565168384941608,93.3343629919694,0.0297424052109008
ZNF213,2455,0.330658661690382,0.000707818363923755,0.13928916301914,0.522028160361625,97.2405241484704,0.197846915865993
NFIL3,30022,-0.67428646373231,0.000735585709425279,-1.06575351990155,-0.282819407563072,97.3535311790826,0.833819222125931
DACH1,41,-1.26649301810982,0.000739513149116416,-2.00209370925847,-0.530892326961169,98.9941950963985,3.0842203360964
ZNF658,16153,-0.369023428795969,0.000749506583688672,-0.583593546368696,-0.154453311223242,96.269190737993,0.245904128907978
AGO2,4497,0.3419074155237,0.000758782734329643,0.142903857541033,0.540910973506367,96.4866384384337,0.216336132253686
ASH2L,15247,-0.122350598460925,0.000769023142783216,-0.193641752850161,-0.051059444071688,94.0109915012437,0.0257962072171252
ZIC2,4433,2.83696829216889,0.000789065232396678,1.18042540213406,4.49351118220372,97.8662504930798,15.2255792112856
ZNF221,17022,-0.295781784778038,0.000814071144426462,-0.468938177078088,-0.122625392477988,85.7950316173598,0.134534827124887
ZNF16,27688,0.21981186367434,0.000847064040367854,0.0907045351388287,0.348919192209852,96.5007723081061,0.0903178894889294
NKRF,24098,0.386301499894759,0.000865927538008367,0.158988520058583,0.613614479730935,99.0581866966224,0.288100253230352
ZSCAN29,14241,0.17219408558859,0.000907953123073855,0.070465580288147,0.273922590889032,94.0029576567206,0.0516141368625048
ZNF263,28519,0.217758615046174,0.000908038853966541,0.0891105580334663,0.346406672058881,97.9251339357743,0.0908484888421217
THRA,3460,-0.534733312707271,0.000973539879210135,-0.852513100008658,-0.216953525405884,98.6795729378806,0.558178138383105
NR3C1,14525,-0.671658421243807,0.00100172128399405,-1.07178278960711,-0.271534052880501,99.2598172585426,0.939514627100629
GFI1B,22010,-1.36142703386349,0.00102829667614332,-2.1742865426282,-0.548567525098774,95.0671392379604,3.31559644176861
ZNF101,17460,0.239287312113175,0.00103150743728769,0.096379127841163,0.382195496385188,93.9775823178566,0.101018964089858
CLOCK,5072,-0.195243248125157,0.00103664458321799,-0.311897055052325,-0.0785894411979879,93.4668980508094,0.0675241202600781
NFIB,7093,-0.556261404259827,0.00111154422719756,-0.890627247614837,-0.221895560904817,98.5859800151238,0.620263227365474
EWSR1,26444,0.140741247849314,0.00111736710738554,0.0561039470731133,0.225378548625514,93.8141888767454,0.0358543144062625
RELB,1725,0.387492727829026,0.0012589406075779,0.152010646992206,0.622974808665846,93.8653827871934,0.287782766681721
HMGXB4,13048,0.259434597722953,0.00128228986655093,0.10151657801277,0.417352617433136,97.8293369182243,0.138592129560632
ZNF660,23240,-0.671980610357262,0.00130195042969546,-1.0815708835686,-0.262390337145929,98.8863418051812,0.964986825800391
NFYB,3785,-0.190318204667902,0.0013025337256293,-0.306326912345771,-0.0743094969900324,94.7740869030014,0.0678201117481581
GATAD1,21062,0.249579576590076,0.00130954413280511,0.0973750794624852,0.401784073717667,97.8519738580962,0.129840063207697
ZHX1,14572,-0.324348527619303,0.00136573454863563,-0.522896885606371,-0.125800169632234,98.227308472407,0.223951316085745
BCLAF1,19916,-0.144933280871403,0.00143463933857356,-0.234048893038107,-0.0558176687046989,94.4017021807481,0.0411875802979318
SUZ12,28907,0.218196561252822,0.00145238308284813,0.0838834549944975,0.352509667511146,97.1064558846111,0.096738012261615
ZC3H8,902,0.378078320178783,0.00150405507596046,0.144605339217539,0.611551301140026,98.0200338254705,0.307025694028954
MEF2B,1310,0.555625177268894,0.00150978820635569,0.212393055652382,0.898857298885406,94.6548854927216,0.606191561825173
CBX1,1503,0.339964387951867,0.00160711243547767,0.128744184248364,0.55118459165537,98.715264700322,0.249196878270316
ZNF266,3608,0.216142030987272,0.00169712123215855,0.0811709808644537,0.351113081110091,93.0301273319962,0.089084594947696
THRAP3,20457,-0.111199618627002,0.00171383004758107,-0.180702420706784,-0.0416968165472205,92.2380410067394,0.0237903445055606
ZNF10,10536,-0.245426567828245,0.00176251471948244,-0.399228273233541,-0.0916248624229493,93.5666856728631,0.120614422250047
MIER2,29325,0.258131046289147,0.00194681218819013,0.094835297188911,0.421426795389383,96.737254325565,0.144790582493635
CBFA2T2,4735,0.369370763851029,0.00203822359659029,0.134671898177738,0.604069629524321,98.3046270746869,0.315073573398308
NFATC3,28759,-0.269017017908545,0.00206085371068799,-0.44013321124863,-0.0979008245684607,95.9273996474877,0.14986981451296
LARP7,23508,-0.167419298046465,0.00207149426364792,-0.273964298902007,-0.0608742971909221,95.2804600773087,0.0579479376660426
RBM17,24151,0.147804212853991,0.00222062033939237,0.0531036561976232,0.242504769510359,96.1517309668741,0.04535834326537
DPF2,15337,0.186243888744401,0.00224736448896679,0.06677426976743,0.305713507721372,96.7282339992283,0.0697494957899385
ZNF157,18164,-1.29145775276491,0.00249783967545638,-2.12860822061984,-0.454307284909967,98.6583835590822,3.85353603896456
SKI,6065,-0.286264550563397,0.00256341343435552,-0.472310313676013,-0.100218787450781,96.8832777412856,0.182864768816165
POU5F1,26387,0.737218935800928,0.00266454148081597,0.256219629374854,1.218218242227,96.5193850267155,1.19407286523911
TCF7L2,4856,-0.316611522518096,0.00268296070075199,-0.523329331282887,-0.109893713753306,97.8624807546259,0.234287568887704
ELF1,12092,-0.242150592612444,0.00275808580340525,-0.400696903793515,-0.0836042814313737,95.7868306352921,0.128516845070432
SUPT20H,26498,0.196285735521835,0.00277695577295331,0.0676796853880441,0.324891785655627,96.9105190511404,0.0884707569396014
EP300,5111,-0.153881448179224,0.00281392402501823,-0.254840645094096,-0.0529222512643516,86.7027195980272,0.0456090032906655
MYB,13556,0.965031194396165,0.00286781087347224,0.330657068835431,1.5994053199569,97.1543212049513,2.16113792850807
BCL6,23581,-0.392120741611642,0.00291469960435638,-0.65031604734955,-0.133925435873734,96.3640292128898,0.3546259051683
RFX5,20189,0.26759348948337,0.0031129851617205,0.0901880041854458,0.444998974781295,98.0844120068969,0.169619419236202
ZNF174,18913,0.191163625926206,0.00327788129931612,0.0637409138224514,0.318586338029961,95.3506962428937,0.0810460606796088
ZNF493,7099,-0.423398144080664,0.00339122885238827,-0.70663598651476,-0.140160301646567,97.7977993549096,0.434629204813261
ZNF423,23063,-0.781994865844356,0.00340535938046208,-1.3053516334159,-0.258638098272813,98.7675676808983,1.55838798248003
NCOA3,23458,0.151360558980391,0.00351516734406563,0.0497182986355904,0.253002819325191,90.7869296106558,0.0511586033967861
TARDBP,29233,0.127907340989821,0.00388121483845073,0.04109173748618,0.214722944493461,95.6044222475832,0.0383397388508174
ZNF202,14053,0.217860687146353,0.00390763850416285,0.069880895067641,0.365840479225065,96.9275689123052,0.11682109961757
SIX4,22252,1.03191408113158,0.00400884442321466,0.329033431156171,1.73479473110699,98.8039973146929,2.75352247563339
ETS2,22994,-0.508445373033176,0.00427225038138469,-0.857209974182855,-0.159680771883497,98.1480379376872,0.694438076917947
ZNF577,9023,-0.264249038172556,0.00442229251944865,-0.446207605469309,-0.0822904708758022,93.9014012166862,0.166563975811172
ZFX,3930,-0.197084886204085,0.00456505442845832,-0.333279841577318,-0.0608899308308518,93.5776110702142,0.0906160870679514
ZNF155,23102,-0.209153396254727,0.00477085938732658,-0.354410991733195,-0.063895800776258,91.2349495653115,0.10260429198286
ZNF704,19896,-0.557846650674538,0.00487362065839426,-0.946214084421474,-0.169479216927603,98.7928981139395,0.860503926818991
HES2,3918,1.2794956085801,0.00505923183164966,0.384899679175255,2.17409153798494,98.0884172266748,4.27595476621986
CBX5,17991,0.249615691779905,0.00511963786864432,0.0748509776782254,0.424380405881585,96.7142755204135,0.166818433824407
SALL2,4830,-0.793005846381836,0.00514148362816467,-1.34848993748665,-0.237521755277022,98.9367227123524,1.76898256625094
PTRF,13616,-0.782178840722953,0.00522993839179539,-1.33116071552251,-0.233196965923392,99.0628876721117,1.64026723335048
REPIN1,24761,0.303445923713485,0.00561021264452874,0.0887165929620223,0.518175254464949,98.3776104045669,0.257913935391555
RAD21,19555,0.232185566736215,0.0057711793853695,0.0673334521391683,0.397037681333261,97.9718054539847,0.150769039791519
BRD4,18419,0.172710388414029,0.00595560725836831,0.0496268940644093,0.295793882763648,96.1846341952976,0.0816223138478948
ELK1,26342,0.280158996806231,0.00629483919596295,0.0791712032816162,0.481146790330846,98.8017835949984,0.229398735436657
HIC1,10234,-0.616054996864007,0.00632538594866705,-1.05827487982461,-0.173835113903403,98.0355835077745,1.07246328895081
VEZF1,30625,-0.21466582231474,0.00661132208440089,-0.369587114187682,-0.0597445304417988,96.8379798414849,0.12604910747109
PATZ1,24508,0.195547272812481,0.00698434378537172,0.0534702203270694,0.337624325297893,94.4412727603209,0.10234801347499
EBF1,16861,-0.928866612822445,0.00731590194781053,-1.60763964162052,-0.250093584024374,99.0584111835926,2.596042601344
HHEX,27708,-0.497128321381068,0.00759040891108872,-0.862086729194914,-0.132169913567222,97.5962101255201,0.722264520041563
ZNF770,7943,-0.311759788657083,0.00814554978655138,-0.542690781245398,-0.0808287960687685,95.7473954972361,0.263667251232739
ZNF664,807,0.21586976054359,0.00821799167195282,0.0557864553235998,0.375953065763579,97.2731141460687,0.138324815130958
MEF2D,23984,-0.373408284024951,0.00827766498180411,-0.650574988956203,-0.0962415790936988,98.6746340525219,0.433795488671447
FIP1L1,14846,0.142880088068245,0.00844872638675225,0.0365462430116652,0.249213933124825,97.3393701749971,0.0623586307264037
ASH1L,16377,-0.252928298675867,0.00848774739653092,-0.441273868438732,-0.0645827289130018,96.0086945244106,0.192159700088548
NCOA2,23424,-0.19899240887726,0.00876164529341835,-0.347785104525452,-0.050199713229068,94.6704909208754,0.113676153445168
ELF4,8175,0.490183003433806,0.00881486574912893,0.12336922999239,0.856996776875222,98.6444507727152,0.772974849257363
ZMIZ1,20121,-0.296163366898545,0.00949543523225361,-0.519964743265026,-0.0723619905320645,97.7558169541385,0.278647705992856
THAP1,25125,-0.121576324763201,0.00964891831588342,-0.213643623573148,-0.0295090259532548,92.0263523274686,0.0394092621427818
ZSCAN16,21162,0.364783200162692,0.00989816748646122,0.0875981233628941,0.64196827696249,98.4130376039113,0.427228503901541
IRF4,18789,-0.69930423251725,0.0103363817357575,-1.23378718656,-0.164821278474497,96.0918092448945,1.49955253983076
GTF2F1,15877,0.133653609833788,0.0103715166850977,0.0314543093259405,0.235852910341636,95.2941097971916,0.0551837900011115
PPARG,11036,-0.713259629812284,0.0107170026698071,-1.2610951831452,-0.16542407647937,98.8876962102177,1.63165814242346
SAP30,602,0.386239076973171,0.0111433213172027,0.0879871501395189,0.684491003806822,98.2988542408077,0.486857570129202
TSC22D4,30588,0.195743882938535,0.01115952563955,0.0445611219062187,0.346926643970852,95.2754816513698,0.11821119545099
HNRNPK,8527,0.0988316374163055,0.0116381561389789,0.0220532690290554,0.175610005803556,96.9484571962528,0.0314220557864845
RFX1,21625,0.124227056388982,0.0117368596707659,0.0276062053559297,0.220847907422034,87.9529084573546,0.0434823908930146
PCBP1,1089,-0.141958588244782,0.0118413597585418,-0.252507551256219,-0.0314096252333456,95.3640629595916,0.0645436603035253
ETV6,27304,0.298395909345934,0.0122538125846467,0.0649014132867851,0.531890405405084,98.1088396657183,0.297952835266563
CHAMP1,21527,-0.211986360394254,0.0123081109735067,-0.37796913581216,-0.0460035849763483,96.9500080110114,0.146119223995502
ZNF491,18062,-0.457270793348698,0.012602125135372,-0.816508935028234,-0.0980326516691613,98.2304744335403,0.714979079680622
STAT3,27756,-0.221512566963208,0.0131879020085069,-0.396670771323761,-0.0463543626026545,97.2041578136582,0.166877647354561
INSM2,10246,1.11731654275366,0.0132150839155758,0.233550988031384,2.00108209747594,91.2388990443934,3.7553590457482
NBN,17304,0.134525854715693,0.0135636926055444,0.0277186806431583,0.241333028788228,92.7703730954848,0.0548574414339241
ZIK1,14611,-0.603415683952814,0.0137776687872794,-1.08358985150463,-0.123241516400998,98.9160200745602,1.32915934090107
ZNF354B,5845,0.229613766184569,0.013953755111754,0.0465576113724385,0.412669920996699,96.1683585795315,0.184551839139905
RBM34,16338,0.2372037966678,0.014552570981689,0.0469259411615002,0.427481652174101,97.7387088863255,0.204963914473916
ARHGAP35,13734,-0.265075461535083,0.0145875235572453,-0.477786514863397,-0.0523644082067687,97.5050217408391,0.252728602290964
ZBTB25,29278,0.167949042929196,0.0153634213780562,0.0321341756866144,0.303763910171777,95.2301109448502,0.0948315885841914
ERF,16368,0.19114892468533,0.0156161913857909,0.0361937793490564,0.346104070021604,93.3118457512968,0.125272313272904
STAT5A,11554,-0.325223948473871,0.0160349158476911,-0.589923076558497,-0.0605248203892438,97.9754953216987,0.381435332228339
SREBF2,28437,-0.300425928038389,0.0160457838662417,-0.544967115266581,-0.0558847408101977,98.3339124936757,0.345575337763094
ZNF114,19194,0.599875465052347,0.0168890767180138,0.10775391848905,1.09199701161564,97.4352580891872,1.30175734224446
GLIS1,3352,-0.837924333581825,0.0175203161569673,-1.52924427409933,-0.146604393064319,97.9988729971973,2.65408553685148
NFE2L1,30585,-0.203303876848581,0.0179402891048093,-0.371657840243231,-0.0349499134539305,97.1360699895767,0.150062078514549
ZNF510,28553,-0.155251599575122,0.018857384828809,-0.284827284209531,-0.0256759149407127,94.2065550122682,0.0862452787636046
MIER3,19596,-0.278053400744992,0.0189513677525823,-0.510304777361021,-0.0458020241289624,98.5602907915214,0.308147330281637
ZBTB10,29501,-0.30117096405918,0.0192746918790063,-0.553410294036645,-0.0489316340817142,97.8195603673929,0.352316265085978
NR2F6,29786,0.349312578825496,0.0196903579164616,0.0557523735446563,0.642872784106336,98.3863726448811,0.476513083364823
HNRNPH1,10252,0.185579821520881,0.0206267707550914,0.0284439728779571,0.342715670163806,96.566911206632,0.132790029874258
MBD4,7534,0.123509212994455,0.0207042261452469,0.0188665191822679,0.228151906806642,96.202014832965,0.0573785427317124
ZNF211,5576,-0.148205409788819,0.0207123101270042,-0.27377984520454,-0.0226309743730992,93.7245808819529,0.080357627939908
ZNF197,23469,-0.101108217405146,0.0213788219661115,-0.187222491569828,-0.014993943240465,92.5165062387528,0.0370264752956058
SREBF1,12196,0.435948295672647,0.0214869707818844,0.0643409330131527,0.80755565833214,98.5040333124286,0.788488651966907
ZNF629,13513,0.184916857360166,0.0219218043384513,0.0267691005731586,0.343064614147174,96.6177348674301,0.137043933213201
ATF2,8154,-0.108460406850545,0.0227270169267499,-0.201778747181947,-0.0151420665191427,94.3830759491631,0.0445300427340732
ZNF2,29864,0.122768821359852,0.0227387710446625,0.0171305058207524,0.228407136898951,94.3742712497133,0.0581759627102979
ZBTB17,5746,0.133004163691753,0.0232167680916486,0.0181580167805611,0.247850310602946,94.4039776751727,0.0671146288933904
RBM15,13747,0.13687758365703,0.0237993539473863,0.0181903078900186,0.255564859424041,95.5745890374741,0.07131836948295
ZNF138,7775,0.278613860835797,0.0239605187600983,0.0367490408416647,0.520478680829929,98.0677753351242,0.323305001098886
ZNF524,7304,0.183644297426197,0.024237553080828,0.0239099533041957,0.343378641548198,93.5524696451557,0.130824200457959
ZNF549,27486,-0.323005939731034,0.0252354196558134,-0.605911350905166,-0.0401005285569009,98.503545896105,0.449468086605163
HDAC1,16590,0.276540926731415,0.0255523128962687,0.0338079867567167,0.519273866706113,98.7799276310003,0.331632853214759
EP400,892,0.150954508897674,0.0258534275323517,0.0181845606534752,0.283724457141872,95.2589814875798,0.0945430131989485
TAF15,25192,0.12135726750121,0.0260109897430741,0.0145060627066226,0.228208472295797,93.6079049221185,0.0583629658353719
ETS1,23302,-0.416865044728893,0.0273603693869987,-0.787180298273522,-0.0465497911842645,98.1157368265581,0.765987961321438
GTF2B,22507,-0.141766124982209,0.0294989104628651,-0.269413287286269,-0.0141189626781486,96.5278689712731,0.0869151467595028
ATM,24644,-0.197944228505016,0.0307841359850495,-0.37756930276055,-0.0183191542494828,95.7579995297348,0.169557617442355
USF2,11068,0.150375390011945,0.0322246849026285,0.012754619657375,0.287996160366514,96.3412587902582,0.101691130014887
TEAD1,26537,-0.346935775639982,0.0326915895501797,-0.665301494106939,-0.0285700571730245,98.0050035848054,0.539004530939314
ZNF558,4308,0.201457095062055,0.0335782248874485,0.0156547557847185,0.387259434339392,97.910948165752,0.193202204747387
ELF3,12850,0.595460271366472,0.0337386788529363,0.0457753271790189,1.14514521555393,96.6478659479872,1.46657786527062
GABPB1,13014,0.0910032751183993,0.0343679987606374,0.00669981444675682,0.175306735790042,93.7161196466603,0.0336315414184814
GATA2,27660,-0.634291175341954,0.0351973355945122,-1.22457615778435,-0.0440061928995535,98.8143862641603,1.98988610087402
XRCC5,7162,0.123759602214316,0.0357785550979205,0.00822168806203348,0.239297516366599,97.6239224783628,0.0736058806025072
IRF5,29018,0.358571315101376,0.0386064748556725,0.0187910463579389,0.698351583844813,97.1027375114162,0.626755541015725
NUFIP1,17926,0.179835146295212,0.0401524926102195,0.00808073100662624,0.351589561583799,98.4202884264803,0.169514627792509
ZNF384,25334,0.156832414290378,0.0403665931875165,0.00688646004057264,0.306778368540184,96.7609515943698,0.117752052744658
MZF1,30111,0.178322739540966,0.0420622645041595,0.00639813414947743,0.350247344932455,94.8270596152839,0.160289723162876
ZSCAN4,28560,-0.978068386845845,0.0423776507031291,-1.92248952962907,-0.0336472440626161,94.0930893620641,4.22081736221657
ZNF189,17577,-0.168837680641201,0.0438790680498561,-0.333043970261261,-0.00463139102114166,97.0045878777072,0.146112338479178
TGIF2,12798,0.35884292023239,0.0439646721490733,0.00970193182377138,0.707983908641008,99.1403578729048,0.707373735361436
ZNF148,2314,-0.102067771540754,0.0456563439704408,-0.202164586657006,-0.00197095642450192,92.45330464855,0.0508121667153297
HDAC3,7228,0.125069566378578,0.0478317044052855,0.00119431874835942,0.248944814008796,97.3943885522506,0.0818403904971477
FOXP1,92,-0.32155253901115,0.0480573797239693,-0.640356691464755,-0.00274838655754511,98.9529128005447,0.575902993258852
LEF1,26547,0.637847368415349,0.0491188438202241,0.00246204811732176,1.27323268871338,98.5957999334727,2.27923806493923
ZNF83,27725,0.263110372025551,0.0493583571098132,0.000738810692261449,0.52548193335884,97.2809558873776,0.378705410727495
ZBTB49,27051,-0.102976559641251,0.0498199050905493,-0.20587211111679,-8.10081657126316e-05,92.1500902218806,0.0515269216683153
ARID2,30301,0.108660637197805,0.0508540427365215,-0.000403690898831036,0.217724965294441,93.41191972446,0.0595489366606888
MAFK,947,-0.241672806571871,0.0536442886635765,-0.48713610600194,0.00379049285819724,95.553837019732,0.320951467055746
ZSCAN26,14881,-0.169304476380816,0.0540796131508334,-0.341576806495425,0.00296785373379316,96.8961622791246,0.15408426739768
DEK,20752,0.186590732412359,0.0579253740938212,-0.00626820021049265,0.379449665035211,98.1634443970479,0.206316220346552
ZNF740,16726,0.146552429797108,0.0582278836627964,-0.00510584248583498,0.298210702080051,96.7330258920747,0.122227370795519
TCF7,30644,0.425951061471739,0.0586508134331247,-0.0155805477747056,0.867482670718184,97.7947684559324,1.07871533654312
NANOG,20942,0.717261152647356,0.0603208740643954,-0.0311286543343425,1.46565095962905,91.274521616321,2.57009993229446
NFKBIZ,7945,-0.336530452660262,0.0634520998328515,-0.691909725912026,0.0188488205915007,95.3012460703785,0.677632727080203
ZNF239,7532,0.361176448142824,0.0644406974358934,-0.0216507282001155,0.744003624485763,98.6487204415415,0.829530929394769
ZNF394,3069,0.0944458108383967,0.0655484390380695,-0.00607575802374406,0.194967379700537,95.1582125726503,0.0503354038861741
ZNF511,10100,0.16800735398634,0.0658775980646352,-0.0110261421133523,0.347040850086033,95.9635378478418,0.171657456028351
ZHX2,3311,-0.200154051513646,0.0683609470431734,-0.4153907479946,0.0150826449673085,98.0207666368287,0.255504134104453
KLF17,15678,-1.36707563090542,0.0694549179751414,-2.8429743316845,0.108823069873661,98.3325134964752,11.7165845956602
PHB2,4598,0.163313723209553,0.0711745611081784,-0.0140836054335286,0.340711051852634,97.7142426556647,0.171574921396404
IRF2,4992,-0.151183123952226,0.0716835286949135,-0.315699102524828,0.0133328546203757,98.1805222304451,0.146910883061812
RBFOX2,20582,-0.239937241774779,0.0718906630049264,-0.5012250350292,0.0213505514796405,98.5251055969372,0.358746035720827
NR0B1,12728,-1.29657374444717,0.0735312343999436,-2.71664110615882,0.123493617264489,96.0598315140418,10.795266965338
SMAD1,25277,-0.229139181394096,0.0768420075129285,-0.482969385097358,0.0246910223091669,98.0009742936626,0.350560725335137
ZNF614,10265,-0.155636867826662,0.0801870826253839,-0.329986648234001,0.0187129125806773,95.660930571249,0.162125600513478
ZNF644,23480,-0.0903936559583104,0.0807898650592885,-0.191857571165845,0.0110702592492239,92.8830033379856,0.0506848342803077
POLR2A,6750,-0.103456672530483,0.0815417408419249,-0.219870851884717,0.0129575068237519,90.8684588934533,0.0634257946129252
RBM22,30308,0.0782982009441799,0.0823599446311346,-0.0100426313793984,0.166639033267758,96.8898761732048,0.0408477321391195
ZNF571,11534,-0.121199964371246,0.0833489896757615,-0.258385680555083,0.0159857518125903,94.9539802274407,0.0941164484267073
ZNF433,23937,-0.26582479194516,0.0839508085881449,-0.567297066923204,0.0356474830328845,98.4000279452139,0.510942176360804
ZSCAN30,7377,-0.140002763983316,0.0858619495284833,-0.299756885188149,0.0197513572215177,96.5913809337083,0.131190378992263
ZSCAN5A,2386,0.129342919847479,0.087914118767652,-0.0192106927080518,0.277896532403009,96.6531294939018,0.115917491364732
BCL6B,2883,-0.461858466591912,0.0884272084482185,-0.993171318385646,0.069454385201822,98.7420676340543,1.59577414699445
ZNF585B,7700,-0.12915411019607,0.0919982406478904,-0.27938849197367,0.0210802715815295,96.5421704202667,0.120387745873748
AGO1,30077,-0.0719779898731135,0.0942905282817357,-0.156292704710521,0.0123367249642937,89.5396364644926,0.0336297604409237
RXRB,965,-0.0738966464965746,0.0973759048587081,-0.161267005789478,0.0134737127963291,95.4798783315509,0.0387951998647341
ZNF501,23651,-0.300704220228993,0.10005600144694,-0.659074537027199,0.0576660965692131,98.3390811800857,0.722406485853289
GTF2A2,22118,0.110689056475407,0.104938130069009,-0.0231153505492037,0.244493463500018,95.7932063696725,0.094712765718496
RUNX3,29544,0.416399813486222,0.105739721722704,-0.0881175763645898,0.920917203337034,97.7611623894075,1.3892873835225
RBBP5,29641,0.104626812838229,0.106764290687305,-0.0225129027128841,0.231766528389343,97.647885277325,0.0853213083380336
ZNF639,10193,0.128744154716191,0.109812865346116,-0.0290597297885228,0.286548039220905,98.0072502479253,0.140872209524469
SKIL,13206,0.142016410013172,0.111731579101994,-0.0329942021969363,0.317027022223281,94.2542845002794,0.161283366147434
CREB1,13798,-0.08968190221003,0.112365643344702,-0.200394821306262,0.0210310168862017,95.7120634594956,0.0657181594475948
PHF8,14550,0.141692767186893,0.11311417712208,-0.0335922298546633,0.31697776422845,96.4581112324256,0.160906305872362
ID3,20443,-0.32948995926145,0.113501057328505,-0.737532223791313,0.0785523052684128,97.7777834352642,0.950236147203371
SMC3,6818,0.114496540051008,0.115793089244159,-0.028195673883787,0.257188753985804,96.582845667337,0.108949538944291
ZFP37,17313,-0.307649499935121,0.117352364239434,-0.692699373923032,0.0774003740527905,98.3937921439972,0.837123030035677
ZNF34,14235,-0.16922975212579,0.118008994805929,-0.381414577259033,0.0429550730074524,98.0398239842997,0.24712326157435
TFE3,15319,-0.121428710353288,0.124579058586668,-0.276390687833322,0.0335332671267455,97.2824138946137,0.127574402898544
DEAF1,24629,0.160194365488555,0.125009420186288,-0.0444720971407607,0.36486082811787,97.8572245418279,0.233892543413437
ZNF18,25500,0.0980700680060746,0.127403890763318,-0.0280197454176188,0.224159881429768,95.8157097956252,0.0796188768754161
NRF1,11051,0.0831535222471069,0.132138773355667,-0.0250855825019726,0.191392626996186,97.5888391317631,0.0603618344535598
SP4,9355,-0.156668783492379,0.134214218028744,-0.361694853012361,0.0483572860276025,96.5687627095277,0.219079629704708
POLR2B,12926,0.0740050373160481,0.13451681011749,-0.0229176168761586,0.170927691508255,95.9487182401454,0.049043717169132
NR2C2,17862,-0.14802502737082,0.135505960286526,-0.342381876745457,0.0463318220038176,96.2707355784923,0.197303596086695
ZNF184,23050,0.136922648954875,0.137493930680109,-0.0437705649118449,0.317615862821595,97.2277404747629,0.172058598452767
TRIM24,20889,0.195590165537665,0.138090462628838,-0.0629164410174133,0.454096772092744,98.924576095774,0.382818418914368
FOXJ2,30067,-0.156633772130571,0.138220953153721,-0.363721247932418,0.0504537036712769,98.5768769128213,0.240196113264717
ZNF791,15440,-0.0819818620989878,0.139149882019315,-0.190626477451007,0.0266627532530309,95.9653811589379,0.0616828364191005
CDC5L,7010,0.0745397272977321,0.141344795852235,-0.024790588141847,0.173870042737311,96.7478600784317,0.054184263504817
GATAD2B,23898,0.0963953284772667,0.143811146817945,-0.0328552547406025,0.225645911695136,95.7470043081676,0.0853800124067011
FOSL1,27448,0.445437266043979,0.147420499002548,-0.157198957793861,1.04807348988182,93.1867153537703,1.79176681750107
ZNF318,794,0.115931033338536,0.14964003309761,-0.0417730216847737,0.273635088361846,96.2430028217329,0.130522182502539
CHD2,26318,-0.0962701230024129,0.151985411165398,-0.227983139537487,0.0354428935326611,94.931830711136,0.0913623761404533
HNF4A,8266,-0.843037620888987,0.152995865033879,-1.99929354023527,0.313218298457291,98.6018696174494,6.92421648472408
TOE1,13823,-0.0677471072582147,0.154354343680867,-0.160971976635708,0.025477762119279,92.5565804172693,0.0401988863994055
ZC3H11A,24578,0.0742302472201304,0.158297583592854,-0.0288931646357847,0.177353659076045,94.0094285350975,0.0539754414526187
PPP1R10,28916,-0.0688974714849444,0.161487913184738,-0.165346314115729,0.0275513711458403,89.6360328658552,0.0437445360611272
DIDO1,14518,0.0767436453487887,0.164527647868454,-0.0314681120534975,0.184955402751075,95.5846132475153,0.0616391534667792
ZMYM3,5405,0.0860034243486079,0.16518128118211,-0.0354528124032721,0.207459661100488,94.1149737888283,0.0738185527096412
